Date,Open,High,Low,Close,Adj Close,Volume
2023-04-06,169.350006,169.410004,167.130005,167.649994,160.981354,5803200
2023-04-10,168.490005,169.679993,167.309998,168.289993,161.595886,5923500
2023-04-11,169.070007,170.339996,168.070007,169.220001,162.488907,5469600
2023-04-12,170.449997,171.119995,169.470001,169.820007,163.065048,6157900
2023-04-13,170.250000,172.470001,169.820007,172.089996,165.244736,6856600
2023-04-14,172.500000,172.880005,171.220001,172.440002,165.580811,4930700
2023-04-17,172.389999,172.539993,170.220001,170.919998,164.121277,7006000
2023-04-18,170.820007,172.389999,170.130005,170.520004,163.737198,8045600
2023-04-19,169.460007,170.740005,169.100006,170.679993,163.890823,5506800
2023-04-20,168.759995,170.059998,168.020004,169.850006,163.093842,5851100
2023-04-21,169.830002,170.589996,168.839996,169.119995,162.392868,7179000
2023-04-24,169.100006,172.380005,168.580002,171.479996,164.658997,7177600
2023-04-25,170.320007,170.399994,168.429993,168.990005,162.268066,5807200
2023-04-26,168.210007,168.949997,165.229996,165.979996,159.377777,5927400
2023-04-27,166.429993,167.389999,165.070007,166.949997,160.309189,6417200
2023-04-28,164.500000,168.940002,164.050003,168.580002,161.874374,10033600
2023-05-01,167.710007,168.729996,166.360001,167.240005,160.587662,6099800
2023-05-02,165.320007,165.380005,158.449997,160.039993,153.674042,10701700
2023-05-03,158.149994,159.570007,156.740005,156.830002,150.591736,7538100
2023-05-04,157.110001,158.199997,155.419998,156.220001,150.005997,7500400
2023-05-05,159.300003,161.119995,158.779999,160.210007,153.837311,5801500
2023-05-08,161.570007,162.300003,159.520004,159.580002,153.232346,5028200
2023-05-09,158.110001,160.419998,157.910004,159.119995,152.790634,5019800
2023-05-10,160.440002,160.440002,155.880005,157.089996,150.841385,6161200
2023-05-11,155.380005,156.320007,153.889999,156.220001,150.005997,6666100
2023-05-12,157.000000,157.929993,155.559998,156.619995,150.390091,4897500
2023-05-15,157.229996,158.160004,156.229996,157.199997,150.947006,5096700
2023-05-16,156.479996,157.020004,153.330002,153.509995,147.403778,7007700
2023-05-17,154.789993,156.419998,153.960007,155.710007,149.516296,6169600
2023-05-18,152.869995,154.240005,151.529999,154.009995,149.332062,7477700
2023-05-19,154.889999,156.440002,153.990005,155.229996,150.515015,8099200
2023-05-22,153.789993,154.830002,152.089996,152.440002,147.809738,11661000
2023-05-23,154.139999,157.679993,153.839996,156.850006,152.085785,10436200
2023-05-24,157.949997,158.570007,156.289993,157.270004,152.493042,7064000
2023-05-25,154.679993,155.630005,153.500000,154.559998,149.865341,7037700
2023-05-26,155.289993,155.630005,153.460007,154.080002,149.399918,7736200
2023-05-30,151.669998,153.259995,151.210007,153.119995,148.469086,7814800
2023-05-31,151.539993,152.419998,150.360001,150.619995,146.045029,13346400
2023-06-01,151.300003,153.740005,149.740005,152.160004,147.538254,9887700
2023-06-02,154.580002,156.750000,153.610001,156.259995,151.513718,9460100
2023-06-05,158.449997,158.449997,155.240005,155.509995,150.786499,6443800
2023-06-06,153.330002,156.160004,153.199997,155.789993,151.057983,6176400
2023-06-07,156.550003,160.210007,156.500000,159.830002,154.975281,9900000
2023-06-08,160.160004,160.490005,157.089996,159.240005,154.403198,7142200
2023-06-09,159.279999,160.389999,158.619995,158.860001,154.034744,6669500
2023-06-12,157.059998,159.330002,156.229996,157.330002,152.551224,7159600
2023-06-13,158.520004,160.580002,158.270004,158.509995,153.695374,7660800
2023-06-14,159.979996,160.770004,156.149994,157.089996,152.318497,7721100
2023-06-15,157.320007,159.789993,157.320007,158.279999,153.472366,7705400
2023-06-16,158.570007,159.240005,157.259995,157.259995,152.483337,22908100
2023-06-20,156.149994,156.570007,152.240005,153.679993,149.012054,10438700
2023-06-21,152.669998,155.960007,152.500000,154.880005,150.175644,7328200
2023-06-22,153.350006,153.589996,151.970001,152.639999,148.003662,7088600
2023-06-23,151.009995,151.699997,150.130005,151.350006,146.752853,15172700
2023-06-26,151.619995,154.970001,151.539993,154.009995,149.332062,7371800
2023-06-27,153.500000,154.710007,152.820007,153.529999,148.866623,6581700
2023-06-28,153.440002,155.020004,152.190002,154.919998,150.214417,5773800
2023-06-29,155.429993,156.270004,154.440002,156.240005,151.494324,5633500
2023-06-30,157.460007,157.919998,156.600006,157.350006,152.570618,6346600
2023-07-03,157.179993,158.100006,156.699997,157.210007,152.434875,3272600
2023-07-05,157.699997,157.699997,155.119995,156.309998,151.562195,6318700
2023-07-06,155.199997,155.830002,151.630005,152.880005,148.236374,9203000
2023-07-07,152.139999,155.990005,151.960007,154.220001,149.535675,6601300
2023-07-10,153.929993,155.789993,153.919998,155.250000,150.534393,5167900
2023-07-11,156.000000,158.410004,155.660004,158.119995,153.317215,5061500
2023-07-12,159.220001,160.339996,158.330002,159.639999,154.791046,6464000
2023-07-13,159.839996,160.600006,156.570007,157.509995,152.725754,8143900
2023-07-14,157.009995,157.020004,153.300003,153.580002,148.915115,7051300
2023-07-17,153.350006,154.139999,152.639999,153.440002,148.779388,4351700
2023-07-18,152.669998,156.070007,152.369995,153.750000,149.079956,6798700
2023-07-19,153.830002,155.779999,153.279999,154.690002,149.991409,5653100
2023-07-20,156.160004,157.190002,155.710007,156.399994,151.649445,5866600
2023-07-21,157.529999,158.830002,157.059998,158.690002,153.869904,8753500
2023-07-24,160.470001,164.039993,160.009995,161.820007,156.904831,9722100
2023-07-25,161.910004,163.509995,160.660004,162.559998,157.622345,6767600
2023-07-26,160.880005,162.089996,160.550003,161.339996,156.439407,6056400
2023-07-27,162.089996,162.470001,159.220001,159.660004,154.810455,6470100
2023-07-28,158.410004,159.000000,156.509995,158.869995,154.044434,6542300
2023-07-31,161.130005,163.979996,160.619995,163.660004,158.688934,13056300
2023-08-01,163.639999,163.639999,160.550003,162.300003,157.370255,7531400
2023-08-02,161.169998,161.220001,158.059998,159.729996,154.878296,7067100
2023-08-03,159.910004,161.699997,158.850006,159.669998,154.820129,6680700
2023-08-04,160.660004,163.020004,159.039993,159.309998,154.471085,10182300
2023-08-07,161.009995,161.380005,159.080002,159.889999,155.033463,13927400
2023-08-08,157.940002,159.789993,156.220001,159.649994,154.800751,6451300
2023-08-09,160.860001,161.440002,159.309998,159.860001,155.004364,10531500
2023-08-10,160.330002,162.479996,159.619995,160.830002,155.944901,8647100
2023-08-11,160.500000,164.169998,160.179993,164.149994,159.164063,6680300
2023-08-14,163.770004,164.250000,162.610001,164.029999,159.047714,6060100
2023-08-15,163.399994,163.410004,159.100006,159.240005,154.403198,7876500
2023-08-16,160.520004,161.830002,158.470001,158.630005,153.811722,7920500
2023-08-17,159.179993,162.139999,158.970001,159.750000,156.386353,8270500
2023-08-18,158.380005,161.320007,158.160004,160.899994,157.512131,5998600
2023-08-21,161.199997,162.070007,159.449997,160.360001,156.983505,6802300
2023-08-22,160.490005,161.250000,158.970001,159.039993,155.691284,6081700
2023-08-23,158.139999,159.410004,156.699997,159.250000,155.896881,4975600
2023-08-24,157.729996,159.889999,157.559998,157.940002,154.614456,5989600
2023-08-25,159.070007,159.910004,157.649994,159.119995,155.769608,5291800
2023-08-28,159.529999,161.800003,159.220001,160.210007,156.836670,4386100
2023-08-29,160.910004,160.949997,159.100006,159.960007,156.591934,5374800
2023-08-30,160.589996,161.250000,159.929993,160.179993,156.807281,5534900
2023-08-31,161.009995,161.240005,159.929993,161.100006,157.707932,7003700
2023-09-01,162.639999,164.690002,162.639999,164.300003,160.840546,6660400
2023-09-05,165.279999,167.559998,165.199997,166.460007,162.955078,9755800
2023-09-06,166.279999,167.440002,165.580002,166.630005,163.121490,7195500
2023-09-07,167.139999,167.899994,166.279999,166.639999,163.131287,7925900
2023-09-08,167.419998,168.490005,166.710007,167.210007,163.689285,7434400
2023-09-11,168.080002,168.589996,162.869995,163.759995,160.311920,7155100
2023-09-12,165.300003,167.190002,165.100006,166.809998,163.297699,7521100
2023-09-13,167.410004,167.750000,165.580002,166.199997,162.700546,5759500
2023-09-14,167.699997,168.500000,167.119995,167.229996,163.708847,8822800
2023-09-15,166.210007,168.369995,165.880005,166.500000,162.994232,17266500
2023-09-18,167.869995,168.360001,166.399994,167.220001,163.699066,7027600
2023-09-19,168.690002,168.960007,166.429993,167.199997,163.679489,6615100
2023-09-20,167.070007,168.509995,166.600006,166.690002,163.180237,5939100
2023-09-21,167.119995,167.869995,165.050003,165.190002,161.711807,7150000
2023-09-22,166.229996,167.419998,165.940002,166.279999,162.778854,5963000
2023-09-25,166.330002,168.779999,165.990005,168.710007,165.157700,5510000
2023-09-26,167.440002,168.410004,166.979996,167.800003,164.266861,5659200
2023-09-27,169.369995,171.229996,168.809998,171.039993,167.438614,9124400
2023-09-28,170.550003,171.699997,169.429993,170.589996,166.998093,7151800
2023-09-29,170.490005,170.500000,167.820007,168.619995,165.069580,7395200
2023-10-02,168.339996,168.570007,165.229996,166.539993,163.033386,6839600
2023-10-03,165.919998,167.360001,165.509995,166.929993,163.415161,6168600
2023-10-04,164.699997,164.979996,161.490005,163.039993,159.607071,9664700
2023-10-05,161.419998,164.750000,161.389999,163.899994,160.448959,8073000
2023-10-06,164.309998,164.369995,158.990005,162.229996,158.814133,10187400
2023-10-09,166.380005,168.190002,164.949997,166.720001,163.209595,8183500
2023-10-10,166.770004,167.399994,165.679993,166.539993,163.033386,6512900
2023-10-11,165.070007,165.080002,160.479996,161.100006,157.707932,12570700
2023-10-12,163.259995,163.259995,160.899994,161.229996,157.835190,7397000
2023-10-13,163.410004,164.839996,162.300003,164.059998,160.605606,8042800
2023-10-16,165.339996,165.809998,163.850006,165.399994,161.917389,5446000
2023-10-17,164.830002,168.199997,164.649994,167.589996,164.061279,7538300
2023-10-18,168.470001,169.699997,167.580002,168.919998,165.363266,6893500
2023-10-19,168.699997,170.169998,167.509995,169.100006,165.539474,6580200
2023-10-20,168.410004,169.100006,166.100006,166.830002,163.317276,7457300
2023-10-23,163.300003,164.429993,160.250000,160.679993,157.296753,16232400
2023-10-24,160.889999,161.080002,156.470001,156.649994,153.351608,17689900
2023-10-25,156.940002,157.410004,155.169998,155.869995,152.588043,10502400
2023-10-26,155.009995,155.179993,153.630005,154.750000,151.491623,10830400
2023-10-27,150.720001,151.250000,143.960007,144.350006,141.310608,24524300
2023-10-30,145.660004,146.440002,144.320007,146.089996,143.013962,13857100
2023-10-31,146.100006,146.520004,144.229996,145.729996,142.661545,14261300
2023-11-01,145.979996,146.009995,143.820007,143.979996,140.948395,10819600
2023-11-02,144.539993,149.000000,143.830002,148.759995,145.627747,11099100
2023-11-03,148.300003,148.559998,146.149994,147.610001,144.501968,13153000
2023-11-06,148.729996,149.330002,146.690002,147.000000,143.904816,10634200
2023-11-07,145.160004,145.610001,143.240005,144.410004,141.369354,15054600
2023-11-08,143.880005,144.649994,142.250000,142.399994,139.401657,12654100
2023-11-09,143.050003,143.910004,141.779999,141.940002,138.951355,10359500
2023-11-10,143.289993,143.440002,141.729996,142.949997,139.940079,11988200
2023-11-13,143.149994,144.300003,142.850006,144.000000,140.967972,8747700
2023-11-14,144.479996,145.500000,143.860001,145.050003,141.995880,11224400
2023-11-15,144.860001,146.639999,144.410004,145.559998,142.495132,10052100
2023-11-16,143.020004,143.509995,140.740005,141.770004,140.239746,14031300
2023-11-17,142.949997,145.190002,142.399994,144.460007,142.900711,11075600
2023-11-20,144.630005,145.690002,144.270004,144.380005,142.821564,8062400
2023-11-21,143.830002,144.300003,142.699997,144.039993,142.485229,6783300
2023-11-22,141.740005,144.389999,140.720001,144.330002,142.772110,7216100
2023-11-24,144.300003,145.940002,144.199997,144.899994,143.335953,3861000
2023-11-27,144.649994,144.820007,142.850006,144.360001,142.801788,9850800
2023-11-28,144.779999,146.520004,144.059998,145.509995,143.939362,9746500
2023-11-29,146.389999,146.490005,143.059998,143.910004,142.356644,16417100
2023-11-30,144.979996,146.009995,142.029999,143.600006,142.049988,16276000
2023-12-01,143.490005,146.509995,142.600006,144.809998,143.246918,11905500
2023-12-04,144.000000,145.699997,143.250000,144.869995,143.306274,11842800
2023-12-05,144.759995,145.070007,142.630005,142.860001,141.317978,9597600
2023-12-06,141.899994,144.029999,141.350006,142.529999,140.991531,18079700
2023-12-07,143.509995,144.009995,140.990005,142.419998,140.882721,14786700
2023-12-08,143.509995,144.669998,143.119995,144.309998,142.752319,10820300
2023-12-11,144.839996,145.399994,143.820007,144.350006,142.791901,9849600
2023-12-12,143.169998,143.589996,141.750000,142.500000,140.961853,9863900
2023-12-13,142.169998,144.679993,141.649994,144.610001,143.049088,10641300
2023-12-14,145.850006,149.929993,145.850006,149.929993,148.311646,14960500
2023-12-15,147.320007,149.820007,147.320007,149.350006,147.737930,30848700
2023-12-18,150.830002,152.119995,149.320007,149.679993,148.064346,11561700
2023-12-19,149.960007,151.830002,149.490005,151.639999,150.003204,8738100
2023-12-20,152.149994,153.059998,150.059998,150.250000,148.628204,9370000
2023-12-21,150.779999,150.800003,149.220001,150.710007,149.083252,7264700
2023-12-22,151.740005,152.389999,150.750000,151.050003,149.419571,6394600
2023-12-26,152.070007,153.009995,151.899994,152.410004,150.764893,5165600
2023-12-27,152.270004,152.970001,151.339996,151.910004,150.270294,5337200
2023-12-28,151.179993,152.020004,149.399994,149.770004,148.153397,8148000
2023-12-29,150.029999,150.229996,148.669998,149.160004,147.549973,7653800
2024-01-02,149.990005,151.479996,149.240005,149.479996,147.866516,8879700
2024-01-03,149.389999,153.190002,148.679993,152.330002,150.685760,10255300
2024-01-04,153.660004,154.350006,150.589996,150.660004,149.033783,8220300
2024-01-05,151.979996,152.029999,149.830002,150.399994,148.776581,7455100
2024-01-08,148.419998,149.699997,146.580002,149.500000,147.886307,10038200
2024-01-09,149.949997,149.949997,145.589996,145.699997,144.127319,11784700
2024-01-10,146.020004,146.020004,144.110001,144.500000,142.940262,8490400
2024-01-11,145.559998,146.169998,144.619995,145.279999,143.711853,8612500
2024-01-12,147.830002,148.500000,146.169998,147.270004,145.680374,9382800
2024-01-16,146.509995,146.580002,143.580002,143.690002,142.139008,9380400
2024-01-17,142.419998,144.020004,142.039993,143.119995,141.575165,8167000
2024-01-18,143.000000,143.190002,139.619995,141.820007,140.289200,11187800
2024-01-19,141.729996,142.250000,141.009995,142.240005,140.704666,11178900
2024-01-22,141.910004,142.660004,140.919998,142.490005,140.951965,9184600
2024-01-23,141.990005,143.330002,141.899994,142.089996,140.556274,6767200
2024-01-24,142.699997,144.979996,142.220001,144.919998,143.355728,8100000
2024-01-25,146.220001,148.690002,145.229996,148.570007,146.966339,9773600
2024-01-26,148.029999,149.259995,146.979996,149.139999,147.530182,9151900
2024-01-29,149.089996,149.220001,147.110001,149.080002,147.470840,10494800
2024-01-30,148.179993,150.309998,147.710007,150.119995,148.499603,9902900
2024-01-31,150.369995,150.380005,147.339996,147.429993,145.838638,10428000
2024-02-01,148.190002,149.020004,146.520004,147.889999,146.293671,8641100
2024-02-02,150.860001,153.380005,149.550003,152.240005,150.596725,12838400
2024-02-05,151.619995,153.509995,150.789993,152.330002,150.685760,8277800
2024-02-06,152.500000,153.539993,151.809998,152.350006,150.705536,6198200
2024-02-07,153.020004,153.779999,151.169998,152.130005,150.487915,6252000
2024-02-08,151.949997,154.300003,151.649994,154.059998,152.397079,9237000
2024-02-09,154.419998,155.320007,150.979996,151.039993,149.409668,9194500
2024-02-12,151.619995,152.610001,151.389999,152.080002,150.438446,6713000
2024-02-13,152.619995,153.070007,149.600006,150.600006,148.974426,6987100
2024-02-14,151.279999,152.199997,150.080002,151.009995,149.379990,5995100
2024-02-15,149.910004,155.089996,149.669998,154.460007,154.460007,8950300
2024-02-16,155.369995,155.770004,154.089996,154.630005,154.630005,7569000
2024-02-20,155.470001,155.610001,153.830002,154.000000,154.000000,6977900
2024-02-21,154.570007,155.570007,154.100006,155.440002,155.440002,6630100
2024-02-22,154.820007,156.630005,153.830002,155.429993,155.429993,8874900
2024-02-23,154.869995,154.919998,153.250000,154.660004,154.660004,6561600
2024-02-26,154.539993,155.550003,153.830002,154.449997,154.449997,6900800
2024-02-27,153.199997,153.880005,149.899994,152.160004,152.160004,15093800
2024-02-28,152.360001,153.860001,151.779999,152.339996,152.339996,6715900
2024-02-29,152.910004,153.240005,151.479996,152.009995,152.009995,9334400
2024-03-01,153.050003,154.350006,152.250000,152.809998,152.809998,7458700
2024-03-04,152.500000,152.589996,147.669998,148.880005,148.880005,12503200
2024-03-05,148.830002,150.619995,148.300003,149.589996,149.589996,6985500
2024-03-06,150.830002,152.410004,148.139999,148.330002,148.330002,14692100
2024-03-07,148.500000,150.750000,148.449997,149.369995,149.369995,8739300
2024-03-08,149.369995,149.990005,148.389999,149.880005,149.880005,7527400
2024-03-11,150.500000,152.080002,149.589996,152.000000,152.000000,7577100
2024-03-12,151.830002,152.570007,150.789993,151.889999,151.889999,6432900
2024-03-13,153.240005,154.880005,153.149994,153.889999,153.889999,8065600
