Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,87.366135,88.660095,87.366135,87.989151,64.409088,12249842
2012-01-04,87.749527,89.139336,87.605759,88.947639,65.110680,8921285
2012-01-05,88.468391,89.139336,87.653679,88.899712,65.075623,9560730
2012-01-06,89.762352,90.049896,88.947639,89.378960,65.426414,10656248
2012-01-09,89.810280,90.481216,88.947639,90.385368,66.163101,9804489
2012-01-10,91.104233,91.295929,89.235184,89.714432,65.671989,12382927
2012-01-11,88.899712,90.816689,88.660095,90.481216,66.233292,9988300
2012-01-12,90.864616,91.056313,89.906128,90.720840,66.408691,8129016
2012-01-13,90.001976,90.289520,89.139336,90.289520,66.092957,8771591
2012-01-17,91.008385,91.535553,89.522728,89.810280,65.742149,10267594
2012-01-18,89.043488,91.295929,88.947639,91.152161,66.724403,11040854
2012-01-19,91.200081,91.966873,90.720840,91.775177,67.180466,11248472
2012-01-20,90.145744,92.014801,89.522728,91.775177,67.180466,19287117
2012-01-23,91.487633,92.206497,90.577065,90.768761,66.443748,10555088
2012-01-24,90.289520,90.385368,89.858200,90.289520,66.092957,8291543
2012-01-25,90.241592,91.823097,90.049896,91.679329,67.110336,10693974
2012-01-26,92.302345,92.350266,90.960464,91.391785,66.899826,8866783
2012-01-27,91.056313,91.679329,90.672913,91.200081,66.759476,6804846
2012-01-30,90.241592,90.720840,89.618576,90.577065,66.303444,7873050
2012-01-31,90.960464,91.104233,89.570656,89.666504,65.636894,9648660
2012-02-01,90.768761,91.343857,89.858200,89.954048,65.847435,10853955
2012-02-02,90.337448,90.720840,89.618576,89.858200,65.777214,7890140
2012-02-03,91.056313,91.535553,90.672913,91.152161,66.724403,9364296
2012-02-06,91.008385,91.775177,90.816689,91.295929,66.829651,8917300
2012-02-07,91.152161,92.014801,90.624992,91.918945,67.285728,7520370
2012-02-08,91.966873,92.541969,91.439705,92.206497,67.496208,7027906
2012-02-09,92.541969,92.733665,91.583481,91.679329,67.110336,9219421
2012-02-10,91.008385,91.104233,89.954048,90.481216,66.233292,22857847
2012-02-13,91.200081,91.439705,90.577065,91.391785,66.899826,21763268
2012-02-14,90.720840,91.487633,90.097824,90.768761,66.443748,8185689
2012-02-15,91.104233,91.152161,89.618576,89.906128,65.812302,8646707
2012-02-16,90.385368,91.200081,90.097824,91.104233,66.689339,8453047
2012-02-17,91.918945,92.589890,91.583481,92.398193,67.636528,12118426
2012-02-21,93.069138,93.452530,92.589890,93.021210,68.092567,8747991
2012-02-22,93.117058,93.308754,91.918945,92.925362,68.022438,8529856
2012-02-23,91.391785,92.829514,91.056313,92.541969,68.494209,9520917
2012-02-24,92.781586,92.829514,91.727249,92.206497,68.245934,4992199
2012-02-27,91.152161,91.823097,90.960464,91.391785,67.642914,7829398
2012-02-28,91.631401,91.966873,91.008385,91.823097,67.962173,7307910
2012-02-29,91.918945,92.254417,91.104233,91.295929,67.571960,9318452
2012-03-01,91.775177,91.966873,91.200081,91.631401,67.820274,7790274
2012-03-02,91.727249,91.727249,90.577065,90.912537,67.288231,7559932
2012-03-05,90.816689,90.960464,89.762352,90.337448,66.862541,7422653
2012-03-06,89.139336,89.187263,87.797455,88.276695,65.337311,11737034
2012-03-07,89.043488,90.337448,88.899712,89.954048,66.578842,11361901
2012-03-08,90.960464,91.487633,90.672913,91.200081,67.501015,7508684
