Date,Open,High,Low,Close,Adj Close,Volume
2023-06-30,5.168000,5.168000,5.140000,5.153000,5.153000,0
2023-07-02,null,null,null,null,null,null
2023-07-03,5.138000,5.150000,5.128000,5.145000,5.145000,0
2023-07-05,5.203000,5.203000,5.173000,5.193000,5.193000,0
2023-07-06,5.208000,5.220000,5.200000,5.213000,5.213000,0
2023-07-07,5.215000,5.218000,5.205000,5.213000,5.213000,0
2023-07-09,null,null,null,null,null,null
2023-07-10,5.208000,5.228000,5.185000,5.225000,5.225000,0
2023-07-11,5.240000,5.250000,5.240000,5.243000,5.243000,0
2023-07-12,5.240000,5.240000,5.100000,5.230000,5.230000,0
2023-07-13,5.218000,5.230000,5.205000,5.223000,5.223000,0
2023-07-14,5.223000,5.233000,5.208000,5.215000,5.215000,0
2023-07-16,null,null,null,null,null,null
2023-07-17,5.223000,5.238000,5.218000,5.233000,5.233000,0
2023-07-18,5.243000,5.248000,5.243000,5.248000,5.248000,0
2023-07-19,5.245000,5.250000,5.100000,5.245000,5.245000,0
2023-07-20,5.245000,5.248000,5.240000,5.243000,5.243000,0
2023-07-21,5.243000,5.248000,5.240000,5.248000,5.248000,0
2023-07-23,null,null,null,null,null,null
2023-07-24,5.253000,5.255000,5.250000,5.250000,5.250000,0
2023-07-25,5.265000,5.268000,5.260000,5.265000,5.265000,0
2023-07-26,5.270000,5.278000,5.100000,5.268000,5.268000,0
2023-07-27,5.265000,5.273000,5.245000,5.268000,5.268000,0
2023-07-28,5.258000,5.263000,5.245000,5.255000,5.255000,0
2023-07-30,null,null,null,null,null,null
2023-07-31,5.255000,5.258000,5.245000,5.248000,5.248000,0
2023-08-01,5.270000,5.275000,5.260000,5.260000,5.260000,0
2023-08-02,5.263000,5.265000,5.260000,5.260000,5.260000,0
2023-08-03,5.253000,5.268000,5.218000,5.258000,5.258000,0
2023-08-04,5.253000,5.255000,5.250000,5.253000,5.253000,0
2023-08-06,null,null,null,null,null,null
2023-08-07,5.245000,5.260000,5.245000,5.260000,5.260000,0
2023-08-08,5.278000,5.283000,5.270000,5.275000,5.275000,0
2023-08-09,5.285000,5.285000,5.100000,5.280000,5.280000,0
2023-08-10,5.273000,5.273000,5.245000,5.268000,5.268000,0
2023-08-11,5.255000,5.273000,5.253000,5.265000,5.265000,0
2023-08-13,null,null,null,null,null,null
2023-08-14,5.265000,5.273000,5.265000,5.270000,5.270000,0
2023-08-15,5.280000,5.285000,5.270000,5.280000,5.280000,0
2023-08-16,5.280000,5.285000,5.280000,5.285000,5.285000,0
2023-08-17,5.283000,5.283000,5.265000,5.278000,5.278000,0
2023-08-18,5.270000,5.278000,5.265000,5.278000,5.278000,0
2023-08-20,null,null,null,null,null,null
2023-08-21,5.278000,5.283000,5.275000,5.280000,5.280000,0
2023-08-22,5.293000,5.300000,5.293000,5.295000,5.295000,0
2023-08-23,5.290000,5.298000,5.270000,5.295000,5.295000,0
2023-08-24,5.295000,5.303000,5.290000,5.303000,5.303000,0
2023-08-25,5.298000,5.315000,5.298000,5.315000,5.315000,0
2023-08-27,null,null,null,null,null,null
2023-08-28,5.320000,5.325000,5.318000,5.323000,5.323000,0
2023-08-29,5.335000,5.340000,5.318000,5.320000,5.320000,0
2023-08-30,5.318000,5.318000,5.310000,5.315000,5.315000,0
2023-08-31,5.305000,5.313000,5.295000,5.298000,5.298000,0
2023-09-01,5.288000,5.288000,5.220000,5.268000,5.268000,0
2023-09-03,null,null,null,null,null,null
2023-09-05,5.273000,5.285000,5.248000,5.278000,5.278000,0
2023-09-06,5.308000,5.310000,5.200000,5.300000,5.300000,0
2023-09-07,5.293000,5.293000,5.283000,5.283000,5.283000,0
2023-09-08,5.283000,5.293000,5.275000,5.293000,5.293000,0
2023-09-10,null,null,null,null,null,null
2023-09-11,5.288000,5.300000,5.288000,5.293000,5.293000,0
2023-09-12,5.305000,5.308000,5.305000,5.305000,5.305000,0
2023-09-13,5.313000,5.315000,5.268000,5.305000,5.305000,0
2023-09-14,5.298000,5.305000,5.285000,5.295000,5.295000,0
2023-09-15,5.298000,5.303000,5.293000,5.298000,5.298000,0
2023-09-17,null,null,null,null,null,null
2023-09-18,5.298000,5.305000,5.298000,5.300000,5.300000,0
2023-09-19,5.305000,5.313000,5.305000,5.310000,5.310000,0
2023-09-20,5.315000,5.320000,5.200000,5.315000,5.315000,0
2023-09-21,5.305000,5.310000,5.295000,5.305000,5.305000,0
2023-09-22,5.305000,5.313000,5.298000,5.305000,5.305000,0
2023-09-24,null,null,null,null,null,null
2023-09-25,5.313000,5.315000,5.303000,5.313000,5.313000,0
2023-09-26,5.323000,5.325000,5.313000,5.325000,5.325000,0
2023-09-27,5.325000,5.333000,5.310000,5.330000,5.330000,0
2023-09-28,5.333000,5.333000,5.308000,5.308000,5.308000,0
2023-09-29,5.295000,5.305000,5.288000,5.300000,5.300000,0
2023-10-01,null,null,null,null,null,null
2023-10-02,5.310000,5.320000,5.310000,5.315000,5.315000,0
2023-10-03,5.335000,5.340000,5.333000,5.340000,5.340000,0
2023-10-04,5.330000,5.335000,5.200000,5.335000,5.335000,0
2023-10-05,5.328000,5.333000,5.323000,5.325000,5.325000,0
2023-10-06,5.333000,5.348000,5.330000,5.348000,5.348000,0
2023-10-08,null,null,null,null,null,null
2023-10-09,5.348000,5.348000,5.348000,5.348000,5.348000,0
2023-10-10,5.320000,5.328000,5.318000,5.323000,5.323000,0
2023-10-11,5.340000,5.348000,5.200000,5.335000,5.335000,0
2023-10-12,5.328000,5.340000,5.325000,5.335000,5.335000,0
2023-10-13,5.333000,5.333000,5.320000,5.328000,5.328000,0
2023-10-15,null,null,null,null,null,null
2023-10-16,5.330000,5.333000,5.325000,5.328000,5.328000,0
2023-10-17,5.335000,5.340000,5.333000,5.340000,5.340000,0
2023-10-18,5.338000,5.340000,5.325000,5.330000,5.330000,0
2023-10-19,5.328000,5.328000,5.305000,5.310000,5.310000,0
2023-10-20,5.298000,5.300000,5.293000,5.300000,5.300000,0
2023-10-22,null,null,null,null,null,null
2023-10-23,5.298000,5.303000,5.290000,5.293000,5.293000,0
2023-10-24,5.310000,5.315000,5.305000,5.308000,5.308000,0
2023-10-25,5.308000,5.315000,5.200000,5.315000,5.315000,0
2023-10-26,5.313000,5.313000,5.298000,5.300000,5.300000,0
2023-10-27,5.300000,5.308000,5.300000,5.305000,5.305000,0
2023-10-29,null,null,null,null,null,null
2023-10-30,5.305000,5.313000,5.303000,5.313000,5.313000,0
2023-10-31,5.318000,5.323000,5.318000,5.320000,5.320000,0
2023-11-01,5.318000,5.323000,5.258000,5.300000,5.300000,0
2023-11-02,5.290000,5.290000,5.263000,5.270000,5.270000,0
2023-11-03,5.263000,5.263000,5.230000,5.253000,5.253000,0
2023-11-05,null,null,null,null,null,null
2023-11-06,5.258000,5.265000,5.258000,5.260000,5.260000,0
2023-11-07,5.275000,5.278000,5.273000,5.273000,5.273000,0
2023-11-08,5.275000,5.278000,5.268000,5.268000,5.268000,0
2023-11-09,5.268000,5.268000,5.255000,5.263000,5.263000,0
2023-11-10,5.258000,5.258000,5.245000,5.250000,5.250000,0
2023-11-12,null,null,null,null,null,null
2023-11-13,5.248000,5.260000,5.248000,5.260000,5.260000,0
2023-11-14,5.280000,5.280000,5.248000,5.253000,5.253000,0
2023-11-15,5.250000,5.258000,5.225000,5.255000,5.255000,0
2023-11-16,5.248000,5.248000,5.230000,5.243000,5.243000,0
2023-11-17,5.233000,5.238000,5.230000,5.233000,5.233000,0
2023-11-19,null,null,null,null,null,null
2023-11-20,5.233000,5.240000,5.233000,5.238000,5.238000,0
2023-11-21,5.263000,5.263000,5.253000,5.255000,5.255000,0
2023-11-22,5.260000,5.270000,5.100000,5.265000,5.265000,0
2023-11-23,null,null,null,null,null,null
2023-11-24,5.258000,5.258000,5.250000,5.253000,5.253000,0
2023-11-26,null,null,null,null,null,null
2023-11-27,5.258000,5.263000,5.258000,5.258000,5.258000,0
