Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,92.769997,95.110001,92.769997,93.980003,67.639648,8177000
2012-01-04,93.410004,95.510002,93.410004,94.849998,68.265793,7335200
2012-01-05,94.839996,96.160004,93.900002,95.519997,68.748001,5555900
2012-01-06,96.029999,96.199997,95.320000,95.760002,68.920738,5474100
2012-01-09,96.089996,97.410004,96.000000,97.099998,69.885178,6536300
2012-01-10,98.449997,99.980003,98.279999,99.959999,71.943573,9545000
2012-01-11,99.830002,100.449997,99.400002,99.639999,71.713280,7226500
2012-01-12,99.989998,102.040001,98.660004,101.940002,73.368652,10471800
2012-01-13,100.720001,102.699997,100.550003,102.480003,73.757294,9914300
2012-01-17,103.820000,104.800003,103.320000,103.370003,74.397858,8864700
2012-01-18,102.660004,104.500000,102.500000,104.260002,75.373825,6794400
2012-01-19,104.650002,105.760002,103.629997,105.750000,76.451012,9464800
2012-01-20,105.349998,105.919998,104.839996,105.639999,76.371468,6601100
2012-01-23,105.910004,107.239998,105.639999,106.370003,76.899223,7003800
2012-01-24,105.430000,106.800003,105.150002,106.290001,76.841385,5577300
2012-01-25,106.000000,109.279999,105.989998,109.050003,78.836746,10649400
2012-01-26,112.209999,114.000000,110.699997,111.309998,80.470543,18539000
2012-01-27,110.529999,111.980003,109.669998,111.279999,80.448883,7835100
2012-01-30,110.019997,110.750000,104.449997,110.410004,79.819916,5968400
2012-01-31,111.290001,112.000000,108.709999,109.120003,78.887329,7608300
2012-02-01,110.750000,111.389999,109.940002,110.519997,79.899406,6737900
2012-02-02,110.800003,111.019997,109.860001,110.330002,79.762077,5125400
2012-02-03,112.169998,114.650002,111.900002,113.940002,82.371895,10225500
2012-02-06,113.239998,114.250000,112.800003,113.779999,82.256233,5029600
2012-02-07,113.050003,114.099998,112.489998,113.809998,82.277908,5139200
2012-02-08,113.820000,114.330002,113.220001,114.040001,82.444183,4123800
2012-02-09,114.389999,114.639999,112.589996,112.830002,81.569405,7566200
2012-02-10,111.010002,111.779999,110.330002,111.750000,80.788651,6351700
2012-02-13,112.699997,113.860001,111.680000,113.699997,82.198395,5702400
2012-02-14,113.320000,114.480003,113.209999,114.449997,82.740601,6425000
2012-02-15,114.489998,114.699997,111.940002,112.529999,81.352539,8201900
2012-02-16,112.720001,114.050003,112.389999,113.959999,82.386345,5456900
2012-02-17,114.379997,114.500000,113.029999,113.949997,82.379143,4296000
2012-02-21,114.500000,116.440002,114.389999,115.000000,83.138214,7520200
2012-02-22,114.760002,116.449997,114.500000,115.809998,83.723778,5004800
2012-02-23,115.879997,116.449997,115.000000,116.199997,84.005760,5064900
2012-02-24,116.290001,116.949997,115.669998,116.000000,83.861145,4473500
2012-02-27,114.839996,116.500000,114.550003,115.629997,83.593666,4909600
2012-02-28,115.809998,116.220001,115.199997,115.760002,83.687645,4013200
2012-02-29,116.129997,116.400002,113.680000,114.209999,82.567085,6780300
2012-03-01,114.669998,115.379997,113.010002,113.389999,81.974266,7465000
2012-03-02,113.160004,113.940002,111.800003,112.489998,81.323624,5404800
2012-03-05,111.550003,111.900002,109.519997,110.089996,79.588562,8392200
2012-03-06,106.570000,107.160004,105.199997,105.930000,76.581123,12630800
2012-03-07,106.660004,108.620003,106.320000,108.279999,78.280037,7385800
2012-03-08,109.589996,110.559998,108.660004,110.279999,79.725914,6171200
2012-03-09,110.879997,111.089996,109.800003,110.220001,79.682526,6526500
2012-03-12,110.110001,110.949997,108.680000,108.940002,78.757202,6499200
2012-03-13,109.730003,113.379997,109.309998,113.300003,81.909195,8077600
2012-03-14,113.209999,113.449997,111.260002,112.269997,81.164589,6181000
2012-03-15,112.879997,113.480003,111.389999,113.449997,82.017632,5316700
2012-03-16,114.019997,114.250000,113.040001,113.580002,82.111618,5776000
2012-03-19,113.500000,114.089996,112.779999,113.730003,82.220078,4736500
2012-03-20,111.989998,112.000000,110.510002,110.760002,80.072945,8086900
2012-03-21,110.849998,111.349998,109.000000,109.000000,78.800583,7925000
2012-03-22,107.279999,107.940002,105.699997,106.430000,76.942612,9449700
2012-03-23,106.589996,108.610001,105.800003,107.830002,77.954735,6025000
2012-03-26,108.800003,109.699997,108.120003,108.750000,78.619797,4570800
2012-03-27,108.680000,109.570000,107.879997,108.059998,78.120987,4211400
2012-03-28,107.959999,107.970001,103.550003,104.260002,75.373825,10244900
2012-03-29,103.620003,106.269997,103.480003,106.019997,76.646172,8316800
2012-03-30,106.699997,106.930000,105.580002,106.519997,77.007645,4780300
2012-04-02,105.989998,107.940002,105.040001,107.250000,77.535439,5211700
2012-04-03,107.639999,108.089996,105.820000,106.209999,76.783569,5828000
2012-04-04,104.769997,106.839996,104.339996,106.260002,76.819702,5583200
2012-04-05,105.709999,107.139999,105.410004,105.870003,76.537743,4576600
2012-04-09,103.570000,104.290001,102.800003,103.570000,74.874977,6335700
2012-04-10,103.540001,103.660004,99.800003,100.430000,72.604950,9162300
2012-04-11,101.769997,102.500000,100.500000,101.750000,73.559265,6178100
2012-04-12,102.169998,106.500000,102.129997,106.440002,76.949860,8973200
2012-04-13,106.160004,106.919998,105.239998,105.889999,76.552246,6321600
2012-04-16,107.919998,108.959999,106.160004,106.739998,77.166695,6813500
2012-04-17,107.900002,109.199997,106.720001,108.410004,78.374023,5321000
2012-04-18,107.650002,109.730003,107.650002,109.209999,78.952362,4871700
2012-04-19,109.209999,109.769997,106.370003,107.360001,77.943260,5628500
2012-04-20,107.769997,108.620003,107.610001,107.730003,78.211861,4014600
2012-04-23,106.330002,107.040001,105.120003,106.900002,77.609261,5462600
2012-04-24,107.250000,108.790001,107.099998,108.400002,78.698265,5703200
2012-04-25,106.849998,107.110001,102.300003,103.440002,75.097321,15948300
2012-04-26,103.970001,104.550003,103.000000,104.389999,75.787025,7317200
2012-04-27,104.989998,105.050003,104.110001,104.559998,75.910423,4687200
2012-04-30,103.989998,104.120003,102.550003,102.769997,74.610901,5325600
2012-05-01,102.809998,103.500000,101.739998,102.110001,74.131744,5732800
2012-05-02,101.580002,102.720001,100.650002,102.629997,74.509262,5620200
2012-05-03,102.900002,103.379997,100.500000,100.669998,73.086311,6102000
2012-05-04,100.000000,100.129997,98.000000,98.440002,71.467339,9055000
2012-05-07,97.669998,98.199997,97.029999,97.190002,70.559837,7245700
2012-05-08,96.839996,96.949997,93.919998,96.489998,70.051628,10411600
2012-05-09,94.839996,97.300003,94.080002,95.989998,69.688606,7733500
2012-05-10,97.150002,97.389999,95.180000,95.440002,69.289337,4982000
2012-05-11,94.500000,96.690002,94.300003,95.500000,69.332893,4531900
2012-05-14,94.330002,94.769997,93.449997,93.599998,67.953491,5213300
2012-05-15,93.849998,94.660004,92.290001,92.680000,67.285561,5304800
2012-05-16,93.430000,94.080002,91.709999,91.860001,66.690254,5803400
2012-05-17,91.019997,91.639999,87.599998,87.800003,63.742733,12695100
2012-05-18,88.260002,89.809998,88.019997,88.680000,64.381584,8655900
2012-05-21,89.529999,92.300003,89.320000,91.980003,66.777390,6811300
2012-05-22,92.760002,92.980003,90.889999,91.489998,66.421631,7210500
2012-05-23,90.510002,92.790001,89.860001,92.470001,67.133125,6668600
2012-05-24,92.949997,92.959999,90.169998,91.419998,66.370819,6421600
2012-05-25,91.389999,91.669998,89.629997,89.940002,65.296349,4637400
2012-05-29,91.199997,93.930000,90.889999,92.519997,67.169411,8238800
2012-05-30,90.989998,91.000000,89.500000,90.180000,65.470566,6350800
2012-05-31,88.419998,88.500000,86.010002,87.620003,63.612026,12370400
2012-06-01,85.080002,86.800003,84.720001,85.519997,62.087421,9572500
2012-06-04,85.940002,85.949997,82.730003,83.260002,60.446674,9812600
2012-06-05,83.019997,84.800003,83.019997,83.650002,60.729816,9212900
2012-06-06,84.720001,86.660004,84.519997,86.660004,62.915043,8464000
2012-06-07,88.820000,89.870003,86.919998,87.139999,63.263535,7773300
2012-06-08,86.830002,87.669998,85.330002,87.599998,63.597496,4399100
2012-06-11,89.199997,89.459999,85.089996,85.190002,61.847858,6436400
2012-06-12,85.820000,87.050003,84.760002,87.050003,63.198212,5270100
2012-06-13,86.250000,87.000000,84.680000,85.290001,61.920444,8308300
2012-06-14,85.309998,86.250000,84.500000,85.889999,62.356026,6124300
2012-06-15,86.400002,86.949997,85.690002,86.930000,63.111115,6571800
2012-06-18,86.349998,87.089996,85.669998,86.739998,62.973129,4722600
2012-06-19,87.570000,89.790001,87.199997,88.839996,64.497742,6254700
2012-06-20,88.139999,88.720001,86.500000,87.169998,63.285286,9413700
2012-06-21,87.089996,87.449997,84.839996,84.980003,61.695389,8578400
2012-06-22,85.500000,86.050003,84.849998,84.959999,61.680874,6408200
2012-06-25,83.949997,83.980003,82.120003,82.889999,60.178051,7390700
2012-06-26,83.309998,83.519997,81.800003,82.730003,60.061901,5590300
2012-06-27,82.629997,82.870003,81.709999,82.250000,59.713421,7407600
2012-06-28,81.660004,82.699997,80.959999,82.629997,59.989304,9716100
2012-06-29,84.320000,84.940002,83.809998,84.910004,61.644562,7053400
2012-07-02,85.349998,85.480003,83.040001,83.680000,60.751583,6420600
2012-07-03,83.900002,86.699997,83.879997,86.459999,62.769882,4357800
2012-07-05,86.629997,87.559998,85.629997,86.790001,63.009422,5547600
2012-07-06,85.250000,85.250000,83.830002,84.610001,61.426769,6952000
2012-07-09,83.940002,84.349998,82.959999,83.139999,60.359554,6291200
2012-07-10,83.559998,84.300003,79.120003,80.269997,58.275925,15154700
2012-07-11,80.519997,80.739998,79.250000,79.739998,57.891144,8184100
2012-07-12,78.980003,80.330002,78.250000,79.639999,57.818542,8743600
2012-07-13,79.949997,82.139999,79.550003,82.070000,59.582726,7619500
2012-07-16,81.849998,81.849998,80.199997,81.150002,58.914810,4989800
2012-07-17,81.889999,82.290001,79.949997,81.910004,59.466568,6462700
2012-07-18,80.529999,83.349998,80.089996,82.519997,60.292191,7457800
2012-07-19,82.959999,83.400002,82.050003,82.629997,60.372578,5616100
2012-07-20,81.930000,82.570000,80.660004,80.949997,59.145065,5897000
2012-07-23,79.660004,82.599998,78.790001,81.580002,59.605400,7567700
2012-07-24,82.750000,83.300003,80.269997,81.430000,59.495792,8780500
2012-07-25,85.129997,85.449997,80.290001,82.599998,60.350643,19877300
2012-07-26,83.839996,84.650002,82.099998,83.300003,60.862099,10138200
2012-07-27,83.180000,86.599998,82.029999,86.160004,62.951721,11229000
2012-07-30,86.620003,86.970001,85.000000,85.690002,62.608318,6504600
2012-07-31,85.769997,86.360001,84.139999,84.209999,61.526966,9192500
2012-08-01,85.000000,85.070000,82.500000,82.650002,60.387177,9366200
2012-08-02,82.459999,84.300003,82.099998,83.120003,60.730553,8097300
2012-08-03,84.529999,86.000000,84.070000,85.019997,62.118774,6941300
2012-08-06,85.730003,87.000000,85.480003,86.349998,63.090538,6384800
2012-08-07,87.000000,88.320000,86.750000,87.220001,63.726192,6049800
2012-08-08,86.489998,87.879997,86.349998,87.220001,63.726192,6139600
2012-08-09,87.410004,88.790001,87.250000,88.400002,64.588333,6700600
2012-08-10,88.260002,88.959999,87.639999,88.940002,64.982872,5500300
2012-08-13,88.839996,89.269997,87.599998,88.610001,64.741776,5403400
2012-08-14,89.489998,89.650002,87.760002,87.870003,64.201126,5485600
2012-08-15,87.250000,87.730003,86.160004,87.610001,64.011139,6345200
2012-08-16,87.739998,88.830002,87.230003,88.589996,64.727158,4979200
2012-08-17,89.860001,90.099998,89.099998,90.010002,65.764671,7848500
2012-08-20,89.739998,90.480003,89.230003,90.440002,66.078835,5296000
2012-08-21,91.000000,92.080002,89.949997,90.290001,65.969246,7159700
2012-08-22,90.040001,90.279999,87.629997,88.720001,64.822144,8843500
2012-08-23,88.639999,88.720001,87.139999,87.629997,64.025780,5469400
2012-08-24,86.919998,87.750000,86.400002,87.470001,63.908829,4979000
2012-08-27,87.650002,88.000000,86.540001,86.629997,63.295101,4273400
2012-08-28,86.370003,86.989998,85.879997,86.010002,62.842140,4697200
