Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,65.589996,66.000000,65.250000,65.879997,46.611198,16116200
2012-01-04,65.750000,65.879997,65.110001,65.480003,46.328205,9243100
2012-01-05,65.320000,65.599998,64.830002,65.400002,46.271591,11886900
2012-01-06,65.440002,65.459999,64.610001,64.830002,45.868298,15359900
2012-01-09,64.959999,65.089996,64.410004,64.930000,45.939060,7934600
2012-01-10,65.110001,65.400002,65.000000,65.199997,46.130081,8476600
2012-01-11,65.110001,65.540001,64.839996,65.129997,46.080570,6784600
2012-01-12,65.279999,65.410004,64.930000,65.230003,46.151321,7402900
2012-01-13,64.970001,65.279999,64.360001,65.260002,46.172554,8978800
2012-01-17,65.540001,65.690002,64.500000,65.120003,46.073490,8359900
2012-01-18,65.260002,65.370003,65.000000,65.279999,46.186687,8095600
2012-01-19,65.160004,65.250000,64.790001,65.190002,46.123028,11699800
2012-01-20,65.279999,65.550003,64.540001,65.269997,46.179626,14715500
2012-01-23,65.230003,65.330002,64.879997,65.000000,45.988575,10125000
2012-01-24,64.339996,65.449997,64.339996,65.000000,45.988575,12367900
2012-01-25,64.830002,65.300003,64.760002,65.220001,46.144234,10531400
2012-01-26,65.529999,65.879997,65.220001,65.699997,46.483829,12546100
2012-01-27,65.620003,65.870003,65.459999,65.559998,46.384792,10466300
2012-01-30,65.330002,65.709999,65.129997,65.709999,46.490929,7482100
2012-01-31,65.860001,65.949997,65.559998,65.910004,46.632442,13562900
2012-02-01,65.970001,66.320000,65.650002,65.690002,46.476768,12275900
2012-02-02,65.940002,65.970001,65.349998,65.589996,46.406025,8282400
2012-02-03,65.900002,66.019997,65.529999,65.639999,46.441387,9036200
2012-02-06,65.459999,65.580002,65.050003,65.190002,46.123028,9535700
2012-02-07,65.160004,65.389999,65.019997,65.260002,46.172554,9248100
2012-02-08,65.199997,65.349998,65.089996,65.239998,46.158375,6889400
2012-02-09,65.160004,65.349998,64.820000,64.889999,45.910759,10936200
2012-02-10,64.709999,64.769997,64.250000,64.599998,45.705578,13954200
2012-02-13,64.900002,64.949997,64.599998,64.680000,45.762184,9662500
2012-02-14,64.750000,64.860001,64.330002,64.610001,45.712650,8978500
2012-02-15,64.510002,64.949997,64.470001,64.650002,45.740963,9023400
2012-02-16,64.599998,65.160004,64.440002,64.919998,45.931984,8194500
2012-02-17,65.220001,65.279999,64.809998,64.989998,45.981514,9057500
2012-02-21,65.230003,65.239998,64.750000,65.040001,46.016891,8081700
2012-02-22,65.080002,65.339996,64.870003,65.000000,45.988575,8150600
2012-02-23,65.190002,66.050003,64.900002,65.099998,46.059330,8991500
2012-02-24,64.790001,64.790001,64.190002,64.459999,46.009380,10478200
2012-02-27,64.260002,64.639999,64.019997,64.449997,46.002232,8523000
2012-02-28,64.599998,65.419998,64.500000,65.180000,46.523277,11581400
2012-02-29,65.220001,65.260002,64.709999,65.080002,46.451912,11489100
2012-03-01,65.110001,65.260002,64.639999,64.830002,46.273457,8813800
2012-03-02,64.739998,64.870003,64.570000,64.769997,46.230640,6063900
2012-03-05,64.690002,64.959999,64.540001,64.910004,46.330574,7601000
2012-03-06,64.459999,64.730003,64.190002,64.349998,45.930862,9511100
2012-03-07,64.269997,64.459999,64.120003,64.300003,45.895168,8591800
2012-03-08,64.949997,65.080002,64.739998,64.849998,46.287743,11311100
2012-03-09,64.830002,65.000000,64.589996,64.739998,46.209232,8410600
2012-03-12,64.550003,65.150002,64.540001,65.099998,46.466175,7284700
2012-03-13,65.419998,65.440002,65.029999,65.330002,46.630356,9884100
2012-03-14,65.209999,65.379997,65.019997,65.080002,46.451912,9612200
2012-03-15,64.930000,65.379997,64.849998,65.070000,46.444763,11372900
2012-03-16,65.199997,65.459999,64.809998,65.120003,46.480461,17707000
2012-03-19,64.949997,65.269997,64.900002,65.209999,46.544693,7321800
